GVKEY,LPERMNO,LPERMCO,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,aqc,at,capx,ceq,che,csho,dlc,dltt,dv,emp,ppent,sale,sppe,xrd,costat,prcc_f,conml,gsector,sic,state
032619,16991,56101,2020/12/31,2020,INDL,C,D,STD,MBIN,58844R108,MERCHANTS BANCORP,USD,,9645.3750,,597.9750,186.3080,28.7470,1348.2560,0.0000,,,29.7610,410.2630,,,A,27.6300,Merchants Bancorp,40,6020,IN
032639,17098,56144,2020/12/31,2020,INDL,C,D,STD,SOGO,83409V104,SOGOU INC,USD,,1395.1320,,978.1320,1084.8210,383.2110,0.0000,10.7210,,,76.8510,924.6640,,197.1760,A,8.1500,Sogou Inc,50,7370,
032688,17038,56121,2020/07/31,2020,INDL,C,D,STD,SFIX,860897107,STITCH FIX INC,USD,0.0000,769.4290,30.2070,401.0370,286.4920,103.7560,24.3330,140.1750,0.0000,8.0000,202.9840,1711.7330,0.0000,,A,22.1500,Stitch Fix Inc,25,5961,CA
032698,17121,56160,2020/12/31,2020,INDL,C,D,STD,SBT,85917W102,STERLING BANCORP INC,USD,,3914.0450,,319.5910,1005.5180,49.9820,0.0000,403.8380,,,27.7440,155.6990,,,A,4.5400,Sterling Bancorp Inc,40,6035,MI
032772,17082,56135,2020/12/31,2020,INDL,C,D,STD,IHTA,46136K105,INVESCO HIGH INCOME FUND,USD,,,,,,8.7780,,,,,,,,,A,8.7200,Invesco High Income 2024 Target Term Fund,,6722,GA
032819,17141,56172,2020/06/30,2020,INDL,C,D,STD,DOGZ,G2788T103,DOGNESS (INTL) CORP,USD,0.0000,63.5510,9.4450,50.8930,4.7790,25.9140,5.3150,1.2730,0.0000,0.2800,48.6580,19.1720,0.0390,1.5280,A,1.4070,Dogness (International) Corp,25,3990,
032822,17318,56271,2020/09/30,2020,INDL,C,D,STD,FAMI,G33277107,FARMMI INC,USD,0.0000,38.1920,0.1650,28.2850,2.1650,20.5180,5.4310,0.6700,0.0000,0.0690,1.0890,30.1680,0.0000,,A,0.8772,Farmmi Inc,30,0100,
032855,17234,56216,2020/09/30,2020,INDL,C,D,STD,AVYA,05351X101,AVAYA HLDGS CORP,USD,,6231.0000,98.0000,236.0000,727.0000,83.2780,57.0000,3024.0000,,8.2660,428.0000,2873.0000,0.0000,207.0000,A,15.2000,Avaya Holdings Corp,45,7372,NC
032886,17227,56214,2020/12/31,2020,INDL,C,D,STD,GTES,G39108108,GATES INDUSTRIAL CORP PLC,USD,0.0000,7426.3000,58.2000,2805.7000,521.4000,290.8530,42.7000,2779.6000,0.0000,,825.9000,2793.0000,0.0000,,A,12.7600,Gates Industrial Corp PLC,20,3560,CO
032984,13965,54434,2020/09/30,2020,INDL,C,D,STD,NBSE,64132K102,NEUBASE THERAPEUTICS INC,USD,0.0000,34.4440,0.7170,31.2950,31.9920,23.1540,0.1380,0.0000,0.0000,0.0150,1.1670,0.0000,0.0000,6.9460,A,7.5900,NeuBase Therapeutics Inc,35,2836,PA
033037,17341,56287,2020/07/31,2020,INDL,C,D,STD,ZS,98980G102,ZSCALER INC,USD,39.6010,1833.4580,51.8090,484.8290,1370.5730,132.8170,15.6000,889.6380,0.0000,2.0200,111.8530,431.2690,0.0000,97.8790,A,129.8500,Zscaler Inc,45,7370,CA
033056,17683,56334,2020/12/31,2020,INDL,C,D,STD,CLBK,197641103,COLUMBIA FINANCIAL INC,USD,,8798.5360,,1011.2870,422.9570,110.9400,,,,,,326.9810,,,A,15.5600,Columbia Financial Inc,40,6035,NJ
033155,18309,56608,2020/06/30,2020,INDL,C,D,STD,ENOB,29350E104,ENOCHIAN BIOSCIENCES INC,USD,0.0000,178.1020,0.1840,166.2720,8.6960,46.4970,0.2710,7.3130,0.0000,0.0100,2.4820,0.0000,0.0000,4.6940,A,4.2100,Enochian Biosciences Inc,35,2836,CA
033175,17782,56350,2020/12/31,2020,INDL,C,D,STD,SPOT,L8681T102,SPOTIFY TECHNOLOGY SA,USD,405.0100,7625.2720,94.0200,3381.1080,2105.8090,190.2130,37.3670,695.5080,0.0000,6.5540,912.4770,9498.4420,0.0000,1008.9080,A,314.6600,Spotify Technology S.A,50,7370,
033184,17344,56307,2020/07/31,2020,INDL,C,D,STD,RFL,75062E106,RAFAEL HOLDINGS INC,USD,0.0000,136.3470,0.5340,116.8000,6.2060,15.8160,0.0000,0.0000,0.0000,0.0600,44.4330,4.9100,0.0000,2.3910,A,13.9700,Rafael Holdings Inc,60,6512,NJ
033187,17379,56312,2020/08/31,2020,INDL,C,D,STD,ONE,68276W103,ONESMRT IN ED GR -ADS,USD,12.8390,1153.3300,28.2060,58.5010,267.5160,161.0740,228.9670,320.0700,0.0000,12.6670,301.1600,502.1480,0.0000,,A,4.2400,OneSmart International Education Group Ltd,25,8200,
033272,17692,56340,2020/12/31,2020,INDL,C,D,STD,LEVL,52730D208,LEVEL ONE BANCORP INC,USD,,2442.9820,,191.9550,264.0710,7.6340,,,,,15.8340,112.3530,,,A,20.2300,Level One Bancorp Inc,40,6020,MI
033424,17801,56365,2020/09/30,2020,INDL,C,D,STD,ROAD,21044C107,CONSTRUCTION PRTNR INC,USD,30.1910,628.1140,52.5740,385.1950,148.3160,51.7820,15.0460,84.6070,0.0000,2.2890,244.6130,785.6790,3.0410,,A,18.2000,Construction Partners inc,20,1600,AL
033446,17788,56353,2020/12/31,2020,INDL,C,D,STD,PS,72941B106,PLURALSIGHT INC,USD,37.5120,1151.1330,35.4380,167.3300,399.6150,119.3820,10.3500,571.7260,0.0000,,125.6750,391.8650,0.0000,,A,20.9600,Pluralsight Inc,45,7370,UT
033532,17809,56370,2020/06/30,2020,INDL,C,D,STD,CLPS,G31642104,CLPS INC,USD,1.5570,45.3520,0.1680,27.3490,13.2890,15.9300,2.1610,0.0230,0.0000,2.7460,0.4520,89.4160,0.0000,10.4370,A,2.1600,CLPS Inc,45,7370,
033598,81021,13346,2020/12/31,2020,INDL,C,D,STD,USX,90338N202,US XPRESS ENTRPRS INC,USD,,1179.5900,186.1220,259.4050,5.5050,49.6150,181.8830,464.2840,0.0000,,788.9120,1742.1010,81.3990,,A,6.8400,US Xpress Enterprises Inc,20,4210,TN
033610,17855,56390,2020/12/31,2020,INDL,C,D,STD,AVLR,05338G106,AVALARA INC,USD,368.1980,1602.3330,4.5010,1080.1600,693.5460,84.4720,11.3390,56.6250,0.0000,,87.0330,500.5690,0.0000,119.7100,A,164.8900,Avalara Inc,45,7370,WA
033637,17867,56395,2020/09/30,2020,INDL,C,D,STD,BV,10948C107,BRIGHTVIEW HOLDINGS,USD,90.3000,3071.0000,52.7000,1271.5000,157.1000,104.8090,34.7000,1189.6000,,19.7000,310.3000,2346.0000,4.8000,,A,11.4000,BrightView Holdings Inc,20,0700,PA
033638,17887,56411,2020/09/30,2020,INDL,C,D,STD,IIIV,46571Y107,I3 VERTICALS INC,USD,27.6890,403.5260,2.9110,155.5770,15.5680,18.8640,0.0000,90.7580,0.0000,0.7400,5.3390,150.1340,0.0000,,A,25.2500,I3 Verticals Inc,45,7374,TN
033647,17859,56392,2020/12/31,2020,INDL,C,D,STD,VNE,92336X109,VEONEER INC,USD,33.0000,2288.0000,91.0000,1239.0000,758.0000,111.0000,16.0000,402.0000,0.0000,,520.0000,1373.0000,10.0000,407.0000,A,21.3000,Veoneer Inc,25,3714,
033668,17949,56445,2020/12/31,2020,INDL,C,D,STD,BE,093712107,BLOOM ENERGY CORP,USD,0.0000,1454.3870,37.9130,78.8240,299.4170,,141.4900,771.8830,0.0000,,636.2490,794.2470,0.0000,83.5770,A,28.6600,Bloom Energy Corp,20,3621,CA
033731,17966,56409,2020/06/30,2020,INDL,C,D,STD,HCCH,G4603R106,HL ACQUISITION CORP,USD,0.0000,54.0290,0.0000,51.9750,0.1080,6.5610,1.3280,0.5330,0.0000,0.0020,0.0000,0.0000,0.0000,,I,12.1700,HL Acquisition Corp,,9995,NY
033759,17944,56441,2020/12/31,2020,INDL,C,D,STD,TENB,88025T102,TENABLE HOLDINGS INC,USD,0.2760,690.5890,20.2770,150.6650,291.8460,103.7150,3.8150,54.5290,0.0000,,78.3460,440.2210,0.0000,101.6870,A,52.2600,Tenable Holdings Inc,45,7370,MD
033767,18011,56473,2020/09/30,2020,INDL,C,D,STD,SONO,83570H108,SONOS INC,USD,36.2890,816.0510,33.0350,297.8390,407.2910,112.3440,17.5770,68.6110,0.0000,1.4270,103.1260,1326.3280,0.0000,214.6720,A,15.1800,Sonos Inc,25,3651,CA
033817,18314,56613,2020/06/30,2020,INDL,C,D,STD,PHCF,G7306H101,PUHUI WLTH INV MNGT CO,USD,-0.1250,12.0470,0.2880,8.5720,1.2600,11.5080,0.9120,1.7020,0.0000,0.0730,1.7210,2.1800,0.0000,,A,6.2300,Puhui Wealth Investment Management Co Ltd,40,6282,
033913,17984,56469,2020/06/30,2020,INDL,C,D,STD,DAVA,29260V105,ENDAVA PLC -ADR,USD,28.8580,446.9200,12.2330,292.6210,125.4630,54.9280,13.7840,52.2930,0.0000,6.6240,79.0970,434.5450,,,A,48.3000,Endava plc,45,7373,
033962,18051,9014,2020/09/30,2020,INDL,C,D,STD,MESA,590479135,MESA AIR GROUP,USD,0.0000,1501.9300,26.6670,457.8590,102.8410,35.5270,233.2000,604.9870,0.0000,3.2000,1337.5650,545.0700,0.0000,,A,2.9500,Mesa Air Group Inc,20,4512,AZ
034038,18901,56865,2020/06/30,2020,INDL,C,D,STD,PLIN,G21621100,CHINA XIANGTAI FOOD CO LTD,USD,-0.8590,63.3490,0.7000,23.8060,1.5330,23.9710,14.9680,3.3690,0.0000,,6.1820,110.5520,0.0000,,A,1.3000,China Xiangtai Food Co Ltd,30,2011,
034140,18097,56511,2020/12/31,2020,INDL,C,D,STD,SVMK,78489X103,SVMK INC,USD,0.0000,877.8170,0.7820,346.3560,224.3900,142.1990,10.2180,286.2030,0.0000,,75.9100,373.5100,0.0000,112.9890,A,25.5500,Svmk Inc,45,7370,CA
034241,18214,56573,2020/09/30,2020,INDL,C,D,STD,TWST,90184D100,TWIST BIOSCIENCE CORP,USD,0.0000,398.8820,9.8680,336.2620,290.0020,45.0830,9.7420,26.2400,0.0000,0.5250,59.1650,90.1000,0.0000,43.0060,A,75.9700,Twist Bioscience Corp,35,2836,CA
034279,18179,56549,2020/12/31,2020,INDL,C,D,STD,RMI,76883F108,RIVERNORTH OPPO MUN FD,USD,,,,,,5.9550,,,,,,,,,A,21.4700,RiverNorth Opportunistic Municipal Income Fund Inc,,6726,IL
034330,18786,56802,2020/12/31,2020,INDL,C,D,STD,AMK,04546L106,ASSETMARK FIN HOLDINGS INC,USD,18.5610,1223.5880,29.0650,905.0730,92.1960,72.4590,0.0000,106.8200,0.0000,,34.8840,431.1800,0.0000,,A,24.2000,AssetMark Financial Holdings Inc,40,7370,CA
034443,18428,56668,2020/12/31,2020,INDL,C,D,STD,DOW,260557103,DOW INC,USD,,61470.0000,1257.0000,12435.0000,5104.0000,743.1900,1032.0000,18012.0000,2071.0000,35.7000,22095.0000,38542.0000,,768.0000,A,55.5000,Dow Inc,15,2821,MI
034560,18645,56734,2020/07/31,2020,INDL,C,D,STD,ATIF,G0602B100,ATIF HOLDINGS LTD,USD,-1.0670,45.7850,0.5250,17.4030,1.3470,47.0150,0.8930,3.3830,0.0000,0.0970,6.3920,0.6860,0.0000,,A,1.6500,ATIF Holdings Ltd,20,8742,CA
034602,18465,56677,2020/06/30,2020,INDL,C,D,STD,PUYI,69373Y109,PUYI INC -ADR,USD,0.0000,61.2550,0.3890,52.0880,41.4620,60.3150,1.0480,2.0830,0.0000,0.3500,3.8150,18.3300,0.0000,,A,6.5900,Puyi Inc,40,6282,
034621,17091,56139,2020/09/30,2020,INDL,C,D,STD,YCBD,12482W101,CBDMD INC,USD,0.0000,110.8430,1.3200,79.1810,15.1010,52.1310,2.0690,6.7800,0.3670,0.1650,10.0350,41.8840,0.0000,,A,2.0000,cbdMD Inc,35,2834,NC
034636,18420,56662,2020/06/30,2020,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,1061.0000,21750.0000,359.0000,10094.0000,4645.0000,604.6870,122.0000,8398.0000,335.0000,9.0000,2037.0000,12303.0000,0.0000,,A,26.8200,Fox Corp,50,4833,NY
034636,18421,56662,2020/06/30,2020,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,1061.0000,21750.0000,359.0000,10094.0000,4645.0000,604.6870,122.0000,8398.0000,335.0000,9.0000,2037.0000,12303.0000,0.0000,,A,26.8200,Fox Corp,50,4833,NY
034873,18452,56673,2020/12/31,2020,INDL,C,D,STD,LYFT,55087P104,LYFT INC,USD,12.3420,4678.9640,93.6390,1676.1630,2251.2600,323.7370,,910.0390,0.0000,,589.0530,2364.6810,,909.1260,A,49.1300,Lyft Inc,20,4100,CA
034939,18847,56833,2020/06/30,2020,INDL,C,D,STD,PBFS,723561106,PIONEER BANCORP INC,USD,0.0000,1526.4120,1.7030,223.9660,156.9030,25.0360,7.7580,0.0000,0.0000,0.2670,40.8630,69.2010,,,A,9.1500,Pioneer Bancorp Inc,40,6036,NY
034945,17381,56262,2020/06/30,2020,INDL,C,D,STD,BIOX,G1117K114,BIOCERES CROP SOLUTIONS CORP,USD,0.0000,297.5610,2.9100,46.1790,55.9590,36.1160,64.3870,84.7020,0.0000,0.4470,42.6300,172.3750,0.0510,4.1950,A,6.0600,Bioceres Crop Solutions Corp,30,2870,
034962,18661,56678,2020/07/31,2020,INDL,C,D,STD,JFK,G2956M104,8I ENTPRIS ACQ CORP,USD,0.0000,59.3250,0.0000,54.8490,0.0050,7.4280,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,,A,10.2602,8i Enterprises Acquisition Corp,,9995,
035013,18485,56691,2020/12/31,2020,INDL,C,D,STD,PINS,72352L106,PINTEREST INC,USD,0.0000,2609.4590,17.4010,2242.3710,1760.8770,626.3720,43.6330,139.3210,0.0000,2.5450,225.2910,1692.6580,0.0000,606.1940,A,65.9000,Pinterest Inc,50,7370,CA
035065,18579,56721,2020/12/31,2020,INDL,C,D,STD,AVTR,05352A100,AVANTOR INC,USD,0.0000,9906.5000,61.6000,1670.6000,286.6000,578.0000,26.4000,4867.5000,64.6000,,549.9000,6393.6000,0.0000,,A,28.1500,Avantor Inc,35,3826,PA
035077,18576,56719,2020/12/31,2020,INDL,C,D,STD,UBER,90353T100,UBER TECHNOLOGIES INC,USD,1471.0000,33252.0000,616.0000,12266.0000,7077.0000,1760.8170,175.0000,9104.0000,0.0000,,3088.0000,11166.0000,3.0000,2205.0000,A,51.0000,Uber Technologies Inc,20,4100,CA
035078,18668,56751,2020/12/31,2020,INDL,C,D,STD,RRBI,75686R202,RED RIVER BANCSHARES INC,USD,,2642.6340,,285.4780,447.2010,7.3250,0.0000,4.2330,,,51.0780,100.5450,,,A,49.5500,Red River Bancshares Inc,40,6020,LA
035101,18671,56754,2020/12/31,2020,INDL,C,D,STD,SPFI,83946P107,SOUTH PLAINS FINANCIAL INC,USD,,3599.1600,,370.0480,300.3070,18.0760,101.5500,121.9820,,,60.3310,239.8340,,,A,18.9500,South Plains Financial Inc,40,6020,TX
035168,18592,56723,2020/12/31,2020,INDL,C,D,STD,CTVA,22052L104,CORTEVA INC,USD,0.0000,42649.0000,475.0000,24824.0000,4142.0000,743.4580,141.0000,1493.0000,388.0000,21.0000,4917.0000,14217.0000,,1142.0000,A,38.7200,Corteva Inc,15,0100,DE
035321,15854,55489,2020/09/30,2020,INDL,C,D,STD,EDSA,27966L108,EDESA BIOTECH INC,USD,0.0000,10.7620,0.0050,6.6310,7.2140,9.6150,0.0700,0.0940,0.0000,0.0120,0.1750,0.3290,0.0530,3.3290,A,8.0700,Edesa Biotech Inc,35,2836,ON
035354,17326,56234,2020/06/30,2020,INDL,C,D,STD,KERN,00973W102,AKERNA CORP,USD,0.0890,58.5300,0.1560,31.8700,24.6560,13.2590,6.1350,10.2000,0.0000,0.1360,0.1310,12.5730,0.0000,3.2060,A,8.8000,Akerna Corp,20,7370,CO
035405,19355,57033,2020/06/30,2020,INDL,C,D,STD,ZGYH,G98882106,YUNHONG INTERNATIONAL,USD,0.0000,69.9010,0.0000,66.9630,0.8200,8.9450,0.2110,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,,A,9.7600,Yunhong International,,9995,
035423,18898,56863,2020/08/31,2020,INDL,C,D,STD,KRUS,501270102,KURA SUSHI USA INC,USD,0.0000,118.3790,14.4000,45.7130,9.2590,8.3420,6.1100,58.3990,0.0000,1.0300,101.6600,45.1680,0.0000,0.0000,A,12.2200,Kura Sushi USA Inc,25,5812,CA
035451,19250,57029,2020/09/30,2020,INDL,C,D,STD,ONEW,68280L101,ONEWATER MARINE INC,USD,0.0000,458.0670,6.3090,122.8080,68.1530,10.3920,131.4540,81.9770,18.8950,1.1690,18.4420,1022.9700,1.6370,0.0000,A,20.4900,OneWater Marine Inc,25,5500,GA
035497,18910,56875,2020/12/31,2020,INDL,C,D,STD,NVST,29415F104,ENVISTA HOLDINGS CORP,USD,40.7000,6876.0000,47.7000,3720.6000,888.9000,160.0000,919.3000,1061.5000,0.0000,,468.3000,2282.0000,5.3000,100.8000,A,33.7300,Envista Holdings Corp,35,3843,CA
035604,18909,56874,2020/12/31,2020,INDL,C,D,STD,NET,18915M107,CLOUDFLARE INC,USD,13.9410,1380.6510,74.9620,816.9400,1034.6870,308.6400,17.7170,410.5840,0.0000,,166.8360,431.0590,0.0000,127.1440,A,75.9900,Cloudflare Inc,45,7370,CA
035614,18915,56879,2020/09/30,2020,INDL,C,D,STD,CRNC,156727109,CERENCE INC,USD,0.0000,1687.4450,19.0120,957.7560,147.7290,36.8420,12.2210,285.7810,152.9780,1.5000,49.6250,329.6460,0.0000,88.8990,A,48.8700,Cerence Inc,45,7372,MA
035620,18911,56876,2020/12/31,2020,INDL,C,D,STD,DDOG,23804L103,DATADOG INC,USD,2.3630,1890.2850,25.8830,957.4320,1517.4590,304.3920,16.3260,627.2970,0.0000,,105.0260,603.4660,0.0000,210.6260,A,98.4400,Datadog Inc,45,7370,NY
035627,18940,56886,2020/06/30,2020,INDL,C,D,STD,PTON,70614W100,PELOTON INTERACTIVE INC,USD,45.0000,2981.8000,156.4000,1678.0000,1755.0000,288.0570,36.9000,508.2000,0.0000,3.6940,734.8000,1825.9000,0.0000,89.0000,A,57.7700,Peloton Interactive Inc,25,3949,NY
035684,18967,56896,2020/09/30,2020,INDL,C,D,STD,BRBR,079823100,BELLRING BRANDS INC,USD,0.0000,653.5000,2.1000,-2182.6000,48.7000,39.4290,66.0000,633.6000,0.0000,0.3900,22.1000,988.3000,0.0000,9.4000,A,20.7400,BellRing Brands Inc,30,2000,MO
035715,19138,56914,2020/09/30,2020,INDL,C,D,STD,LATN,G9402Q100,UNION ACQUSTIN CORP II,USD,0.0000,202.3760,0.0000,202.2310,0.9560,25.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,A,9.9300,Union Acquisition Corp II,,9995,FL
035759,19012,56912,2020/12/31,2020,INDL,C,D,STD,HBT,404111106,HBT FINANCIAL INC,USD,,3666.5670,,363.9170,312.4510,27.4570,45.7360,76.8860,,,52.9040,158.5210,,,A,15.1500,HBT Financial Inc,40,6020,IL
035794,19081,56955,2020/12/31,2020,INDL,C,D,STD,SITM,82982T106,SITIME CORP,USD,,136.0110,,109.8800,73.5250,16.9400,0.0000,6.9860,,,20.6000,116.1560,,31.6520,A,111.9300,SiTime Corp,45,3674,CA
035858,19113,56964,2020/12/31,2020,INDL,C,D,STD,OCFT,68248T105,ONECONNECT FIN TECH -ADS,USD,,1656.3610,,790.5560,1126.0050,389.9940,347.4400,,,,34.1280,504.0160,,178.5340,A,19.7100,OneConnect Financial Technology Co Ltd,45,7370,
035868,19084,56959,2020/06/30,2020,INDL,C,D,STD,BILL,090043100,BILL.COM HOLDINGS INC,USD,0.0000,2404.0150,12.0760,710.7190,697.6170,79.6350,2.3000,0.0000,0.0000,0.6180,13.8660,157.6000,0.0000,53.4050,A,90.2100,Bill.com Holdings Inc,45,7370,CA
035874,19178,56994,2020/12/31,2020,INDL,C,D,STD,REYN,76171L106,REYNOLDS CONSUMER PRODUCTS,USD,0.0000,4722.0000,143.0000,1615.0000,312.0000,209.7000,25.0000,2259.0000,124.0000,5.0000,673.0000,3263.0000,0.0000,,A,30.0400,Reynolds Consumer Products Inc,30,2673,IL
035882,19284,57035,2020/12/31,2020,INDL,C,D,STD,BIPC,11275Q107,BROOKFIELD INFRASTRCTR,USD,0.0000,9344.0000,399.0000,-1722.0000,192.0000,1.4020,0.0000,4620.0000,33.0000,,5111.0000,1430.0000,,,A,72.3000,Brookfield Infrastructure Corp,55,4932,NY
036157,19311,57023,2020/06/30,2020,INDL,C,D,STD,ESSC,G2911D108,EAST STONE ACQUISITION CORP,USD,0.0000,139.4190,0.0000,138.9790,0.3890,17.7040,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,,A,9.8600,East Stone Acquisition Corp,,9995,MA
036190,19286,57037,2020/12/31,2020,INDL,C,D,STD,OTIS,68902V107,OTIS WORLDWIDE CORP,USD,53.0000,10710.0000,183.0000,-3832.0000,1801.0000,433.4000,868.0000,5629.0000,260.0000,69.0000,1316.0000,12756.0000,0.0000,152.0000,A,67.5500,Otis Worldwide Corp,20,3530,CT
036191,19285,57036,2020/12/31,2020,INDL,C,D,STD,CARR,14448C104,CARRIER GLOBAL CORP,USD,0.0000,25093.0000,312.0000,6252.0000,3119.0000,867.8290,352.0000,10678.0000,138.0000,56.0000,2598.0000,17456.0000,,419.0000,A,37.7200,Carrier Global Corp,20,3585,FL
036193,19409,57095,2020/09/30,2020,INDL,C,D,STD,AZEK,05478C105,AZEK COMPANY INC (THE),USD,18.4530,1931.8560,95.5940,1303.8880,215.0120,154.6370,0.9690,473.8920,0.0000,1.6630,261.7740,899.2590,0.2530,7.7000,A,34.8100,AZEK Company Inc (The),20,2430,IL
036205,19401,57053,2020/06/30,2020,INDL,C,D,STD,LSAC,53228P109,LIFESCI ACQUISITION CORP,USD,0.0000,66.4830,0.0000,63.0690,0.6850,8.2050,0.0000,1.0000,0.0000,0.0030,0.0000,0.0000,0.0000,,I,9.9600,LifeSci Acquisition Corp,,9995,NY
036234,19357,57071,2020/06/30,2020,INDL,C,D,STD,SLQT,816307300,SELECTQUOTE INC,USD,35.8210,1073.7930,9.4460,545.6890,368.8700,162.1910,0.0490,311.8730,275.0000,1.9000,22.1500,531.5150,0.0030,12.3470,A,25.3300,SelectQuote Inc,40,6411,KS
036309,19316,57056,2020/06/30,2020,INDL,C,D,STD,MSGE,55826T102,MADISON SQUARE GARD ENT,USD,0.0000,3719.2060,452.4260,2841.6370,1261.4960,24.0230,58.8170,202.3450,0.0000,7.6000,1866.4430,762.9360,0.0000,,A,75.0000,Madison Square Garden Entertainment Corp,50,7900,NY
036356,13455,54115,2020/09/30,2020,INDL,C,D,STD,SONN,83548R105,SONNET BIOTHERAPEUTICS HOLD,USD,,7.9940,0.0760,3.0200,7.3500,14.7240,0.1030,0.2500,0.0000,0.0090,0.2730,0.0000,0.0000,16.7040,A,2.5700,Sonnet BioTherapeutics Holdings Inc,35,2836,NJ
036419,19480,57090,2020/12/31,2020,INDL,C,D,STD,NOVS,67012U108,NOVUS CAPITAL CORPORAT,USD,0.0000,100.4380,0.0000,97.3600,0.3120,12.6500,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,,A,15.6500,Novus Capital Corp,,,IN
036691,78840,11901,2020/12/31,2020,INDL,C,D,STD,IAC,44891N109,IAC/INTERACTIVECORP,USD,684.6180,9135.4400,61.5700,6597.5750,3701.1670,88.8000,0.0000,712.2770,0.0000,,278.2510,3047.6810,,267.3590,A,189.3500,IAC/InterActiveCorp,50,,NY
036788,19578,57195,2020/08/31,2020,INDL,C,D,STD,DCT,264120106,DUCK CREEK TECHNOL INC,USD,0.0000,861.1000,6.7470,733.7570,389.8780,130.7140,3.6110,21.7390,0.0000,1.4050,36.2840,211.6720,0.0000,44.0520,A,38.9900,Duck Creek Technologies Inc,45,,MA
036790,19514,57146,2020/12/31,2020,INDL,C,D,STD,BEPC,11284V105,BROOKFIELD RENEWABLE CORP,USD,105.0000,39473.0000,373.0000,1177.0000,355.0000,361.7900,,12822.0000,,,36097.0000,3087.0000,0.0000,,A,58.2700,Brookfield Renewable Corp,55,,NY
036800,19507,57144,2020/12/31,2020,INDL,C,D,STD,ASGI,00326W106,ABERDEEN ST GBL INF INCM FND,USD,,,,,,8.8500,,,,,,,,,A,18.5100,Aberdeen Standard Global Infrastructure Income Fund,,6726,PA
036898,19794,57313,2020/12/31,2020,INDL,C,D,STD,U,91332U101,UNITY SOFTWARE INC,USD,52.4750,2671.2250,40.1560,2037.1430,1751.9840,273.5370,25.3750,98.5320,0.0000,,199.1530,772.4450,0.0000,403.5150,A,153.4700,Unity Software Inc,45,,CA
036945,19656,57257,2020/12/31,2020,INDL,C,D,STD,FROG,M6191J100,JFROG LTD,USD,0.0000,689.2310,3.5220,553.8940,598.0560,91.1360,0.0000,0.0000,0.0000,,4.9630,150.8270,0.0000,41.1130,A,62.8300,JFrog Ltd,45,,CA
037019,19946,57425,2020/10/31,2020,INDL,C,D,STD,AVO,60510V108,MISSION PRODUCE INC,USD,0.0000,777.3000,67.3000,473.5000,125.4000,70.5510,8.6000,170.0000,13.0000,2.5000,379.1000,862.3000,3.0000,0.4000,A,13.1900,Mission Produce Inc,30,,CA
037090,19822,57341,2020/12/31,2020,INDL,C,D,STD,CRSR,22041X102,CORSAIR GAMING INC,USD,1.2910,1314.1150,8.9890,437.3900,133.3380,91.9140,0.0000,321.3930,0.0000,,16.4750,1702.3670,0.0000,50.0640,A,36.2200,Corsair Gaming Inc,45,,CA
037233,19910,57389,2020/12/31,2020,INDL,C,D,STD,LU,54975P102,LUFAX HOLDING LTD -ADR,USD,,37872.5190,,12410.5920,7286.9290,2173.3980,1569.6550,2834.4100,,,212.6650,7917.3080,,,A,14.2000,Lufax Holding Ltd,40,,
060911,81728,13796,2020/12/31,2020,INDL,C,D,STD,NHTC,63888P406,NATURAL HEALTH TRENDS CORP,USD,0.0000,105.9420,0.2110,67.6970,92.3670,11.4220,1.1630,2.7750,9.1380,,4.2840,62.0710,0.0000,,A,4.9800,Natural Health Trends Corp,30,5122,
061122,82171,13913,2020/09/30,2020,INDL,C,D,STD,DIT,02341Q205,AMCON DISTRIBUTING CO,USD,0.0000,188.0010,3.3570,64.7910,0.6610,0.5380,6.1240,78.6100,0.5950,0.9290,36.4330,1127.9790,0.0440,0.0000,A,64.5900,AMCON Distributing Co,25,5190,NE
061153,17672,30940,2020/12/31,2020,INDL,C,D,STD,EAF,384313508,GRAFTECH INTERNATIONAL LTD,USD,0.0000,1432.7120,36.0750,-329.3850,145.4420,267.1890,0.1310,1420.0000,30.8750,,506.2170,1224.3610,,3.9750,A,10.6600,Graftech International Ltd,20,3620,OH
061163,90394,45703,2020/12/31,2020,INDL,C,D,STD,SHO,867892101,SUNSTONE HOTEL INVESTORS INC,USD,,2985.7170,,1858.6440,416.1390,215.5930,2.2610,788.0510,,,,270.7420,,0.0000,A,11.3300,Sunstone Hotel Investors Inc,60,6798,CA
061214,81472,13621,2020/12/31,2020,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,268.5600,32867.7420,1159.5810,16713.1590,8861.5160,416.5140,74.6130,5776.9330,1285.4240,28.0730,3393.4030,16849.4880,0.0000,2652.8140,A,487.7200,ASML Holding NV,45,3559,
